,image,writing,gender
6730,/content/drive/MyDrive/lines folder/g06-018l-01.png,0,0
6731,/content/drive/MyDrive/lines folder/g06-018l-02.png,0,0
6732,/content/drive/MyDrive/lines folder/g06-018l-03.png,0,0
6733,/content/drive/MyDrive/lines folder/g06-018l-04.png,0,0
6734,/content/drive/MyDrive/lines folder/g06-018l-00.png,0,0
6735,/content/drive/MyDrive/lines folder/g06-018l-06.png,0,0
6736,/content/drive/MyDrive/lines folder/g06-018l-05.png,0,0
6737,/content/drive/MyDrive/lines folder/g06-018m-00.png,1,0
6738,/content/drive/MyDrive/lines folder/g06-018m-01.png,1,0
6739,/content/drive/MyDrive/lines folder/g06-018m-02.png,1,0
6740,/content/drive/MyDrive/lines folder/g06-018m-03.png,1,0
6741,/content/drive/MyDrive/lines folder/g06-018m-06.png,1,0
6742,/content/drive/MyDrive/lines folder/g06-018m-05.png,1,0
6743,/content/drive/MyDrive/lines folder/g06-018m-07.png,1,0
6744,/content/drive/MyDrive/lines folder/g06-018m-04.png,1,0
6745,/content/drive/MyDrive/lines folder/g06-018n-00.png,0,0
6746,/content/drive/MyDrive/lines folder/g06-018n-01.png,0,0
6747,/content/drive/MyDrive/lines folder/g06-018n-08.png,0,0
6748,/content/drive/MyDrive/lines folder/g06-018n-02.png,0,0
6749,/content/drive/MyDrive/lines folder/g06-018n-05.png,0,0
6750,/content/drive/MyDrive/lines folder/g06-018n-07.png,0,0
6751,/content/drive/MyDrive/lines folder/g06-018n-04.png,0,0
6752,/content/drive/MyDrive/lines folder/g06-018n-03.png,0,0
6753,/content/drive/MyDrive/lines folder/g06-018n-06.png,0,0
6754,/content/drive/MyDrive/lines folder/g06-018n-10.png,0,0
6755,/content/drive/MyDrive/lines folder/g06-018n-09.png,0,0
6756,/content/drive/MyDrive/lines folder/g06-018o-02.png,2,1
6757,/content/drive/MyDrive/lines folder/g06-018o-03.png,2,1
6758,/content/drive/MyDrive/lines folder/g06-018o-04.png,2,1
6759,/content/drive/MyDrive/lines folder/g06-018o-05.png,2,1
6760,/content/drive/MyDrive/lines folder/g06-018o-06.png,2,1
6761,/content/drive/MyDrive/lines folder/g06-018o-07.png,2,1
6762,/content/drive/MyDrive/lines folder/g06-018o-01.png,2,1
6763,/content/drive/MyDrive/lines folder/g06-018o-00.png,2,1
6764,/content/drive/MyDrive/lines folder/g06-018o-09.png,2,1
6765,/content/drive/MyDrive/lines folder/g06-018o-08.png,2,1
6766,/content/drive/MyDrive/lines folder/g06-018p-01.png,3,1
6767,/content/drive/MyDrive/lines folder/g06-018p-00.png,3,1
6768,/content/drive/MyDrive/lines folder/g06-018p-02.png,3,1
6769,/content/drive/MyDrive/lines folder/g06-018p-03.png,3,1
6770,/content/drive/MyDrive/lines folder/g06-018p-05.png,3,1
6771,/content/drive/MyDrive/lines folder/g06-018p-04.png,3,1
6772,/content/drive/MyDrive/lines folder/g06-018p-06.png,3,1
6773,/content/drive/MyDrive/lines folder/g06-018p-07.png,3,1
6774,/content/drive/MyDrive/lines folder/g06-018r-02.png,2,1
6775,/content/drive/MyDrive/lines folder/g06-018r-03.png,2,1
6776,/content/drive/MyDrive/lines folder/g06-018r-04.png,2,1
6777,/content/drive/MyDrive/lines folder/g06-018r-05.png,2,1
6778,/content/drive/MyDrive/lines folder/g06-018r-01.png,2,1
6779,/content/drive/MyDrive/lines folder/g06-018r-00.png,2,1
6780,/content/drive/MyDrive/lines folder/g06-018r-06.png,2,1
6781,/content/drive/MyDrive/lines folder/g06-026a-01.png,2,1
6782,/content/drive/MyDrive/lines folder/g06-026a-06.png,2,1
6783,/content/drive/MyDrive/lines folder/g06-026a-04.png,2,1
6784,/content/drive/MyDrive/lines folder/g06-026a-00.png,2,1
6785,/content/drive/MyDrive/lines folder/g06-026a-05.png,2,1
6786,/content/drive/MyDrive/lines folder/g06-026a-03.png,2,1
6787,/content/drive/MyDrive/lines folder/g06-026a-02.png,2,1
6788,/content/drive/MyDrive/lines folder/g06-026b-00.png,0,0
6789,/content/drive/MyDrive/lines folder/g06-026b-01.png,0,0
6790,/content/drive/MyDrive/lines folder/g06-026b-05.png,0,0
6791,/content/drive/MyDrive/lines folder/g06-026b-02.png,0,0
6792,/content/drive/MyDrive/lines folder/g06-026b-04.png,0,0
6793,/content/drive/MyDrive/lines folder/g06-026b-03.png,0,0
6794,/content/drive/MyDrive/lines folder/g06-026b-06.png,0,0
6795,/content/drive/MyDrive/lines folder/g06-026b-07.png,0,0
6796,/content/drive/MyDrive/lines folder/g06-026b-08.png,0,0
6797,/content/drive/MyDrive/lines folder/g06-026c-01.png,0,0
6798,/content/drive/MyDrive/lines folder/g06-026c-03.png,0,0
6799,/content/drive/MyDrive/lines folder/g06-026c-00.png,0,0
6800,/content/drive/MyDrive/lines folder/g06-026c-05.png,0,0
6801,/content/drive/MyDrive/lines folder/g06-026c-04.png,0,0
6802,/content/drive/MyDrive/lines folder/g06-026c-02.png,0,0
6803,/content/drive/MyDrive/lines folder/g06-026d-01.png,2,1
6804,/content/drive/MyDrive/lines folder/g06-026d-02.png,2,1
6805,/content/drive/MyDrive/lines folder/g06-026d-03.png,2,1
6806,/content/drive/MyDrive/lines folder/g06-026d-00.png,2,1
6807,/content/drive/MyDrive/lines folder/g06-026d-04.png,2,1
6808,/content/drive/MyDrive/lines folder/g06-026d-05.png,2,1
6809,/content/drive/MyDrive/lines folder/g06-026e-02.png,2,1
6810,/content/drive/MyDrive/lines folder/g06-026e-05.png,2,1
6811,/content/drive/MyDrive/lines folder/g06-026e-01.png,2,1
6812,/content/drive/MyDrive/lines folder/g06-026e-04.png,2,1
6813,/content/drive/MyDrive/lines folder/g06-026e-00.png,2,1
6814,/content/drive/MyDrive/lines folder/g06-026e-03.png,2,1
6815,/content/drive/MyDrive/lines folder/g06-026f-01.png,0,0
6816,/content/drive/MyDrive/lines folder/g06-026f-03.png,0,0
6817,/content/drive/MyDrive/lines folder/g06-026f-00.png,0,0
6818,/content/drive/MyDrive/lines folder/g06-026f-04.png,0,0
6819,/content/drive/MyDrive/lines folder/g06-026f-02.png,0,0
6820,/content/drive/MyDrive/lines folder/g06-026g-01.png,0,0
6821,/content/drive/MyDrive/lines folder/g06-026g-00.png,0,0
6822,/content/drive/MyDrive/lines folder/g06-026g-04.png,0,0
6823,/content/drive/MyDrive/lines folder/g06-026g-03.png,0,0
6824,/content/drive/MyDrive/lines folder/g06-026g-02.png,0,0
6825,/content/drive/MyDrive/lines folder/g06-026h-01.png,0,0
6826,/content/drive/MyDrive/lines folder/g06-026h-02.png,0,0
6827,/content/drive/MyDrive/lines folder/g06-026h-03.png,0,0
6828,/content/drive/MyDrive/lines folder/g06-026h-04.png,0,0
6829,/content/drive/MyDrive/lines folder/g06-026h-05.png,0,0
6830,/content/drive/MyDrive/lines folder/g06-026h-00.png,0,0
6831,/content/drive/MyDrive/lines folder/g06-026i-01.png,2,1
6832,/content/drive/MyDrive/lines folder/g06-026i-02.png,2,1
6833,/content/drive/MyDrive/lines folder/g06-026i-03.png,2,1
6834,/content/drive/MyDrive/lines folder/g06-026i-00.png,2,1
6835,/content/drive/MyDrive/lines folder/g06-026i-04.png,2,1
6836,/content/drive/MyDrive/lines folder/g06-026i-05.png,2,1
6837,/content/drive/MyDrive/lines folder/g06-026j-00.png,0,0
6838,/content/drive/MyDrive/lines folder/g06-026j-03.png,0,0
6839,/content/drive/MyDrive/lines folder/g06-026j-01.png,0,0
6840,/content/drive/MyDrive/lines folder/g06-026j-02.png,0,0
6841,/content/drive/MyDrive/lines folder/g06-026j-05.png,0,0
6842,/content/drive/MyDrive/lines folder/g06-026j-06.png,0,0
6843,/content/drive/MyDrive/lines folder/g06-026j-04.png,0,0
6844,/content/drive/MyDrive/lines folder/g06-026k-05.png,2,1
6845,/content/drive/MyDrive/lines folder/g06-026k-04.png,2,1
6846,/content/drive/MyDrive/lines folder/g06-026k-00.png,2,1
6847,/content/drive/MyDrive/lines folder/g06-026k-02.png,2,1
6848,/content/drive/MyDrive/lines folder/g06-026k-06.png,2,1
6849,/content/drive/MyDrive/lines folder/g06-026k-03.png,2,1
6850,/content/drive/MyDrive/lines folder/g06-026k-01.png,2,1
6851,/content/drive/MyDrive/lines folder/g06-026l-01.png,0,0
6852,/content/drive/MyDrive/lines folder/g06-026l-04.png,0,0
6853,/content/drive/MyDrive/lines folder/g06-026l-02.png,0,0
6854,/content/drive/MyDrive/lines folder/g06-026l-00.png,0,0
6855,/content/drive/MyDrive/lines folder/g06-026l-03.png,0,0
6856,/content/drive/MyDrive/lines folder/g06-026l-05.png,0,0
6857,/content/drive/MyDrive/lines folder/g06-026m-05.png,1,0
6858,/content/drive/MyDrive/lines folder/g06-026m-03.png,1,0
6859,/content/drive/MyDrive/lines folder/g06-026m-04.png,1,0
6860,/content/drive/MyDrive/lines folder/g06-026m-02.png,1,0
6861,/content/drive/MyDrive/lines folder/g06-026m-01.png,1,0
6862,/content/drive/MyDrive/lines folder/g06-026m-00.png,1,0
6863,/content/drive/MyDrive/lines folder/g06-026m-06.png,1,0
6864,/content/drive/MyDrive/lines folder/g06-026n-02.png,0,0
6865,/content/drive/MyDrive/lines folder/g06-026n-03.png,0,0
6866,/content/drive/MyDrive/lines folder/g06-026n-04.png,0,0
6867,/content/drive/MyDrive/lines folder/g06-026n-05.png,0,0
6868,/content/drive/MyDrive/lines folder/g06-026n-06.png,0,0
6869,/content/drive/MyDrive/lines folder/g06-026n-00.png,0,0
6870,/content/drive/MyDrive/lines folder/g06-026n-01.png,0,0
6871,/content/drive/MyDrive/lines folder/g06-026n-07.png,0,0
6872,/content/drive/MyDrive/lines folder/g06-026o-02.png,2,1
6873,/content/drive/MyDrive/lines folder/g06-026o-03.png,2,1
6874,/content/drive/MyDrive/lines folder/g06-026o-04.png,2,1
6875,/content/drive/MyDrive/lines folder/g06-026o-05.png,2,1
6876,/content/drive/MyDrive/lines folder/g06-026o-06.png,2,1
6877,/content/drive/MyDrive/lines folder/g06-026o-07.png,2,1
6878,/content/drive/MyDrive/lines folder/g06-026o-00.png,2,1
6879,/content/drive/MyDrive/lines folder/g06-026o-01.png,2,1
6880,/content/drive/MyDrive/lines folder/g06-026p-01.png,3,1
6881,/content/drive/MyDrive/lines folder/g06-026p-02.png,3,1
6882,/content/drive/MyDrive/lines folder/g06-026p-03.png,3,1
6883,/content/drive/MyDrive/lines folder/g06-026p-00.png,3,1
6884,/content/drive/MyDrive/lines folder/g06-026p-04.png,3,1
6885,/content/drive/MyDrive/lines folder/g06-026p-05.png,3,1
6886,/content/drive/MyDrive/lines folder/g06-026r-01.png,2,1
6887,/content/drive/MyDrive/lines folder/g06-026r-02.png,2,1
6888,/content/drive/MyDrive/lines folder/g06-026r-05.png,2,1
6889,/content/drive/MyDrive/lines folder/g06-026r-04.png,2,1
6890,/content/drive/MyDrive/lines folder/g06-026r-03.png,2,1
6891,/content/drive/MyDrive/lines folder/g06-026r-00.png,2,1
6892,/content/drive/MyDrive/lines folder/g06-031a-00.png,2,1
6893,/content/drive/MyDrive/lines folder/g06-031a-01.png,2,1
6894,/content/drive/MyDrive/lines folder/g06-031a-02.png,2,1
6895,/content/drive/MyDrive/lines folder/g06-031a-05.png,2,1
6896,/content/drive/MyDrive/lines folder/g06-031a-04.png,2,1
6897,/content/drive/MyDrive/lines folder/g06-031a-03.png,2,1
6898,/content/drive/MyDrive/lines folder/g06-031a-08.png,2,1
6899,/content/drive/MyDrive/lines folder/g06-031a-07.png,2,1
6900,/content/drive/MyDrive/lines folder/g06-031a-06.png,2,1
6901,/content/drive/MyDrive/lines folder/g06-031b-04.png,0,0
6902,/content/drive/MyDrive/lines folder/g06-031b-05.png,0,0
6903,/content/drive/MyDrive/lines folder/g06-031b-06.png,0,0
6904,/content/drive/MyDrive/lines folder/g06-031b-07.png,0,0
6905,/content/drive/MyDrive/lines folder/g06-031b-09.png,0,0
6906,/content/drive/MyDrive/lines folder/g06-031b-00.png,0,0
6907,/content/drive/MyDrive/lines folder/g06-031b-08.png,0,0
6908,/content/drive/MyDrive/lines folder/g06-031b-03.png,0,0
6909,/content/drive/MyDrive/lines folder/g06-031b-02.png,0,0
6910,/content/drive/MyDrive/lines folder/g06-031b-10.png,0,0
6911,/content/drive/MyDrive/lines folder/g06-031b-01.png,0,0
6912,/content/drive/MyDrive/lines folder/g06-031c-01.png,0,0
6913,/content/drive/MyDrive/lines folder/g06-031c-02.png,0,0
6914,/content/drive/MyDrive/lines folder/g06-031c-06.png,0,0
6915,/content/drive/MyDrive/lines folder/g06-031c-07.png,0,0
6916,/content/drive/MyDrive/lines folder/g06-031c-05.png,0,0
6917,/content/drive/MyDrive/lines folder/g06-031c-04.png,0,0
6918,/content/drive/MyDrive/lines folder/g06-031c-00.png,0,0
6919,/content/drive/MyDrive/lines folder/g06-031c-03.png,0,0
6920,/content/drive/MyDrive/lines folder/g06-031d-02.png,2,1
6921,/content/drive/MyDrive/lines folder/g06-031d-04.png,2,1
6922,/content/drive/MyDrive/lines folder/g06-031d-06.png,2,1
6923,/content/drive/MyDrive/lines folder/g06-031d-00.png,2,1
6924,/content/drive/MyDrive/lines folder/g06-031d-03.png,2,1
6925,/content/drive/MyDrive/lines folder/g06-031d-01.png,2,1
6926,/content/drive/MyDrive/lines folder/g06-031d-07.png,2,1
6927,/content/drive/MyDrive/lines folder/g06-031d-05.png,2,1
6928,/content/drive/MyDrive/lines folder/g06-031e-02.png,2,1
6929,/content/drive/MyDrive/lines folder/g06-031e-03.png,2,1
6930,/content/drive/MyDrive/lines folder/g06-031e-06.png,2,1
6931,/content/drive/MyDrive/lines folder/g06-031e-05.png,2,1
6932,/content/drive/MyDrive/lines folder/g06-031e-00.png,2,1
6933,/content/drive/MyDrive/lines folder/g06-031e-04.png,2,1
6934,/content/drive/MyDrive/lines folder/g06-031e-01.png,2,1
6935,/content/drive/MyDrive/lines folder/g06-031f-01.png,0,0
6936,/content/drive/MyDrive/lines folder/g06-031f-02.png,0,0
6937,/content/drive/MyDrive/lines folder/g06-031f-05.png,0,0
6938,/content/drive/MyDrive/lines folder/g06-031f-00.png,0,0
6939,/content/drive/MyDrive/lines folder/g06-031f-04.png,0,0
6940,/content/drive/MyDrive/lines folder/g06-031f-03.png,0,0
6941,/content/drive/MyDrive/lines folder/g06-031g-01.png,0,0
6942,/content/drive/MyDrive/lines folder/g06-031g-00.png,0,0
6943,/content/drive/MyDrive/lines folder/g06-031g-04.png,0,0
6944,/content/drive/MyDrive/lines folder/g06-031g-03.png,0,0
6945,/content/drive/MyDrive/lines folder/g06-031g-02.png,0,0
6946,/content/drive/MyDrive/lines folder/g06-031g-06.png,0,0
6947,/content/drive/MyDrive/lines folder/g06-031g-05.png,0,0
6948,/content/drive/MyDrive/lines folder/g06-031h-03.png,0,0
6949,/content/drive/MyDrive/lines folder/g06-031h-04.png,0,0
6950,/content/drive/MyDrive/lines folder/g06-031h-05.png,0,0
6951,/content/drive/MyDrive/lines folder/g06-031h-02.png,0,0
6952,/content/drive/MyDrive/lines folder/g06-031h-01.png,0,0
6953,/content/drive/MyDrive/lines folder/g06-031h-00.png,0,0
6954,/content/drive/MyDrive/lines folder/g06-031h-06.png,0,0
6955,/content/drive/MyDrive/lines folder/g06-031h-08.png,0,0
6956,/content/drive/MyDrive/lines folder/g06-031h-07.png,0,0
6957,/content/drive/MyDrive/lines folder/g06-031i-00.png,2,1
6958,/content/drive/MyDrive/lines folder/g06-031i-01.png,2,1
6959,/content/drive/MyDrive/lines folder/g06-031i-02.png,2,1
6960,/content/drive/MyDrive/lines folder/g06-031i-06.png,2,1
6961,/content/drive/MyDrive/lines folder/g06-031i-03.png,2,1
6962,/content/drive/MyDrive/lines folder/g06-031i-05.png,2,1
6963,/content/drive/MyDrive/lines folder/g06-031i-04.png,2,1
6964,/content/drive/MyDrive/lines folder/g06-031j-06.png,0,0
6965,/content/drive/MyDrive/lines folder/g06-031j-07.png,0,0
6966,/content/drive/MyDrive/lines folder/g06-031j-08.png,0,0
6967,/content/drive/MyDrive/lines folder/g06-031j-09.png,0,0
6968,/content/drive/MyDrive/lines folder/g06-031j-03.png,0,0
6969,/content/drive/MyDrive/lines folder/g06-031j-02.png,0,0
6970,/content/drive/MyDrive/lines folder/g06-031j-04.png,0,0
6971,/content/drive/MyDrive/lines folder/g06-031j-00.png,0,0
6972,/content/drive/MyDrive/lines folder/g06-031j-05.png,0,0
6973,/content/drive/MyDrive/lines folder/g06-031j-01.png,0,0
6974,/content/drive/MyDrive/lines folder/g06-031k-01.png,2,1
6975,/content/drive/MyDrive/lines folder/g06-031k-02.png,2,1
6976,/content/drive/MyDrive/lines folder/g06-031k-03.png,2,1
6977,/content/drive/MyDrive/lines folder/g06-031k-00.png,2,1
6978,/content/drive/MyDrive/lines folder/g06-031k-07.png,2,1
6979,/content/drive/MyDrive/lines folder/g06-031k-06.png,2,1
6980,/content/drive/MyDrive/lines folder/g06-031k-08.png,2,1
6981,/content/drive/MyDrive/lines folder/g06-031k-05.png,2,1
6982,/content/drive/MyDrive/lines folder/g06-031k-04.png,2,1
6983,/content/drive/MyDrive/lines folder/g06-031l-01.png,0,0
6984,/content/drive/MyDrive/lines folder/g06-031l-02.png,0,0
6985,/content/drive/MyDrive/lines folder/g06-031l-06.png,0,0
6986,/content/drive/MyDrive/lines folder/g06-031l-03.png,0,0
6987,/content/drive/MyDrive/lines folder/g06-031l-00.png,0,0
6988,/content/drive/MyDrive/lines folder/g06-031l-04.png,0,0
6989,/content/drive/MyDrive/lines folder/g06-031l-05.png,0,0
6990,/content/drive/MyDrive/lines folder/g06-031m-01.png,1,0
6991,/content/drive/MyDrive/lines folder/g06-031m-02.png,1,0
6992,/content/drive/MyDrive/lines folder/g06-031m-04.png,1,0
6993,/content/drive/MyDrive/lines folder/g06-031m-05.png,1,0
6994,/content/drive/MyDrive/lines folder/g06-031m-03.png,1,0
6995,/content/drive/MyDrive/lines folder/g06-031m-07.png,1,0
6996,/content/drive/MyDrive/lines folder/g06-031m-00.png,1,0
6997,/content/drive/MyDrive/lines folder/g06-031m-08.png,1,0
6998,/content/drive/MyDrive/lines folder/g06-031m-06.png,1,0
6999,/content/drive/MyDrive/lines folder/g06-031n-00.png,0,0
7000,/content/drive/MyDrive/lines folder/e07-066-01.png,3,1
7001,/content/drive/MyDrive/lines folder/e07-066-00.png,3,1
7002,/content/drive/MyDrive/lines folder/e07-066-02.png,3,1
7003,/content/drive/MyDrive/lines folder/e07-066-05.png,3,1
7004,/content/drive/MyDrive/lines folder/e07-066-04.png,3,1
7005,/content/drive/MyDrive/lines folder/e07-066-03.png,3,1
7006,/content/drive/MyDrive/lines folder/e07-066-06.png,3,1
7007,/content/drive/MyDrive/lines folder/e07-066-08.png,3,1
7008,/content/drive/MyDrive/lines folder/e07-066-07.png,3,1
7009,/content/drive/MyDrive/lines folder/e07-072-01.png,3,1
7010,/content/drive/MyDrive/lines folder/e07-072-02.png,3,1
7011,/content/drive/MyDrive/lines folder/e07-072-03.png,3,1
7012,/content/drive/MyDrive/lines folder/e07-072-00.png,3,1
7013,/content/drive/MyDrive/lines folder/e07-072-04.png,3,1
7014,/content/drive/MyDrive/lines folder/e07-072-06.png,3,1
7015,/content/drive/MyDrive/lines folder/e07-072-07.png,3,1
7016,/content/drive/MyDrive/lines folder/e07-072-05.png,3,1
7017,/content/drive/MyDrive/lines folder/e07-072-08.png,3,1
7018,/content/drive/MyDrive/lines folder/e07-072-09.png,3,1
7019,/content/drive/MyDrive/lines folder/e07-072-10.png,3,1
7020,/content/drive/MyDrive/lines folder/e07-072-11.png,3,1
7021,/content/drive/MyDrive/lines folder/e07-076-01.png,2,1
7022,/content/drive/MyDrive/lines folder/e07-076-04.png,2,1
7023,/content/drive/MyDrive/lines folder/e07-076-03.png,2,1
7024,/content/drive/MyDrive/lines folder/e07-076-05.png,2,1
7025,/content/drive/MyDrive/lines folder/e07-076-02.png,2,1
7026,/content/drive/MyDrive/lines folder/e07-076-00.png,2,1
7027,/content/drive/MyDrive/lines folder/e07-076-06.png,2,1
7028,/content/drive/MyDrive/lines folder/e07-076-07.png,2,1
7029,/content/drive/MyDrive/lines folder/e07-076-08.png,2,1
7030,/content/drive/MyDrive/lines folder/e07-076-09.png,2,1
7031,/content/drive/MyDrive/lines folder/e07-079-01.png,2,1
7032,/content/drive/MyDrive/lines folder/e07-079-02.png,2,1
7033,/content/drive/MyDrive/lines folder/e07-079-03.png,2,1
7034,/content/drive/MyDrive/lines folder/e07-079-00.png,2,1
7035,/content/drive/MyDrive/lines folder/e07-079-04.png,2,1
7036,/content/drive/MyDrive/lines folder/e07-079-06.png,2,1
7037,/content/drive/MyDrive/lines folder/e07-079-07.png,2,1
7038,/content/drive/MyDrive/lines folder/e07-079-05.png,2,1
7039,/content/drive/MyDrive/lines folder/e07-079-08.png,2,1
7040,/content/drive/MyDrive/lines folder/e07-079-10.png,2,1
7041,/content/drive/MyDrive/lines folder/e07-079-09.png,2,1
7042,/content/drive/MyDrive/lines folder/e07-083-00.png,2,1
7043,/content/drive/MyDrive/lines folder/e07-083-02.png,2,1
7044,/content/drive/MyDrive/lines folder/e07-083-01.png,2,1
7045,/content/drive/MyDrive/lines folder/e07-083-03.png,2,1
7046,/content/drive/MyDrive/lines folder/e07-083-04.png,2,1
7047,/content/drive/MyDrive/lines folder/e07-083-05.png,2,1
7048,/content/drive/MyDrive/lines folder/e07-083-06.png,2,1
7049,/content/drive/MyDrive/lines folder/e07-083-07.png,2,1
7050,/content/drive/MyDrive/lines folder/e07-083-08.png,2,1
7051,/content/drive/MyDrive/lines folder/e07-083-10.png,2,1
7052,/content/drive/MyDrive/lines folder/e07-083-09.png,2,1
7053,/content/drive/MyDrive/lines folder/e07-086-01.png,2,1
7054,/content/drive/MyDrive/lines folder/e07-086-02.png,2,1
7055,/content/drive/MyDrive/lines folder/e07-086-05.png,2,1
